Protest,g_lat,g_lon
FBT,43.0891787,-87.8875848
FBT,32.5251516,-93.7501789
FBT,32.770075,-108.280326
FBT,42.4963416,-96.4049408
FBT,43.5473028,-96.728333
FBT,57.0530556,-135.33
FBT,35.9828412,-86.5186045
FBT,34.0583995,-106.8914159
FBT,34.5958201,-120.1376481
FBT,38.291859,-122.4580356
FBT,37.9829496,-120.3821724
FBT,41.6763545,-86.2519898
FBT,41.4793072,-73.2133715
FBT,33.921563,-78.0202677
FBT,47.6587802,-117.4260465
FBT,28.4831682,-82.5369872
FBT,39.7817213,-89.6501481
FBT,42.1014831,-72.589811
FBT,37.4233917,-93.2583626
FBT,37.0965278,-113.5684164
FBT,41.0534302,-73.5387341
FBT,33.3886689,-88.90306
FBT,40.7933949,-77.8600012
FBT,40.5795317,-74.1502007
FBT,35.7826363,-80.8872959
FBT,38.149576,-79.0716958
FBT,40.4849769,-106.8317158
FBT,44.5235792,-89.574563
FBT,34.3931105,-118.5907538
FBT,37.9577016,-121.2907796
FBT,41.1845415,-73.1331651
FBT,39.9020565,-75.3499123
FBT,41.9889173,-88.6867538
FBT,43.0481221,-76.1474244
FBT,47.2528768,-122.4442906
FBT,35.91537,-94.969956
FBT,30.3142188,-84.3542049
FBT,27.950575,-82.4571776
FBT,37.9374939,-107.8122852
FBT,33.4936391,-117.1483648
FBT,39.4667034,-87.4139092
FBT,45.5945645,-121.1786823
FBT,28.927019,-82.0037608
FBT,36.698669,-106.5518824
FBT,41.6528052,-83.5378674
FBT,39.9537358,-74.1979458
FBT,39.0473451,-95.6751576
FBT,37.7396513,-121.4252227
FBT,44.7630567,-85.6206317
FBT,46.2349999,-119.2233014
FBT,42.6064095,-83.1497751
FBT,38.9794922,-90.9806954
FBT,39.327962,-120.1832533
FBT,33.1284047,-107.2528069
FBT,36.1539816,-95.992775
FBT,34.2576066,-88.7033859
FBT,32.2226066,-110.9747108
FBT,42.5558381,-114.4700518
FBT,39.1501709,-123.2077831
FBT,37.2769948,-89.1834113
FBT,38.9703884,-76.941919
FBT,38.3565773,-121.9877444
FBT,61.1308333,-146.3483334
FBT,30.8327022,-83.2784851
FBT,34.456151,-118.5713823
FBT,38.1040864,-122.2566367
FBT,45.6272259,-122.6727305
FBT,34.2804923,-119.2945199
FBT,42.7794417,-96.9292104
FBT,34.5362184,-117.2927641
FBT,44.0487345,-68.836749
FBT,41.4542786,-70.6036395
FBT,47.5232596,-92.5365713
FBT,36.8529263,-75.977985
FBT,36.3302284,-119.2920585
FBT,20.0230556,-155.6716667
FBT,46.0645809,-118.3430208
FBT,42.3764852,-71.2356113
FBT,41.256483,-74.3598755
FBT,38.9071923,-77.0368707
FBT,43.9747838,-75.9107565
FBT,36.910231,-121.7568946
FBT,44.9591352,-89.6301221
FBT,41.9305468,-70.0309753
FBT,41.9305468,-70.0309753
FBT,47.4234599,-120.3103494
FBT,39.9606643,-75.6054882
FBT,41.7620842,-72.7420151
FBT,34.0900091,-118.3617443
FBT,43.4594233,-75.4637554
FBT,26.7153424,-80.0533746
FBT,36.7281154,-91.8523711
FBT,38.3990786,-120.527426
FBT,47.5666668,-122.3867537
FBT,42.2695216,-71.6161294
FBT,40.7556561,-73.5876273
FBT,34.1466467,-118.8073729
FBT,39.5753791,-76.9958149
FBT,40.0639616,-80.7209149
FBT,41.0339862,-73.7629097
FBT,37.6871761,-97.330053
FBT,33.9137085,-98.4933873
FBT,41.2459149,-75.8813075
FBT,42.7120196,-73.2036898
FBT,41.7106543,-72.2081338
FBT,39.744655,-75.5483909
FBT,34.2103894,-77.8868117
FBT,39.4453393,-83.8285375
FBT,42.8433943,-71.7351077
FBT,36.0998596,-80.244216
FBT,44.3835763,-89.8173465
FBT,39.8381691,-75.1526774
FBT,42.0409247,-74.1181971
FBT,40.8050565,-81.935143
FBT,42.2625932,-71.8022934
FBT,46.6020711,-120.5058987
FBT,39.9625984,-76.727745
FBT,41.0997803,-80.6495194
FBT,34.1141743,-116.432235
FBT,40.1222084,-102.7252096
